200,新学期になり（　　　　　　）桜も咲き始めた。,,,,
,1)ぺこぺこ,2)いやいや,3)ずるずる,4)ぼつぼつ,4
,,,,,
201,日本語が（　　　　　　）難しいか、言葉では説明できない。,,,,
,1)いやに,2)いかに,3)もろに,4)ことに,2
,,,,,
202,酒の中でも私は（　　　　　）ワインを好む。,,,,
,1)あんのじょう,2)なにとぞ,3)ことによると,4)とりわけ,4
,,,,,
203,友達が試験に合格した。ご両親も（　　　　　）うれしいことだとう。,,,,
,1)さも,2)さぞ,3)なるたけ,4)まさしく,2
,,,,,
204,やった！成績が（　　　　　）したぞ。,,,,
,1)アップ,2)ダウン,3)オープン,4)オーバー,1
,,,,,
205,（　　　　　）の結果を分析して、グラフにして会議に提出した。,,,,
,1)カルテ,2)データ,3)ファイル,4)アンケート,4
,,,,,
206,「個人」を前提として、社会という（　　　　　）は成り立っている。,,,,
,1)オートマチック,2)レギュラー,3)サイクル,4)システム,4
,,,,,
207,ずいぶんはでな（　　　　　　）の車が止まったと思ったら、彼だった。,,,,
,1)メロディー,2)デッサン,3)デザイン,4)センス,3
,,,,,
208,彼は性格に問題があるのか、（　　　　　）ばかり起こしている。,,,,
,1)ショック,2)ストレス,3)トラブル,4)ムード,3
,,,,,
209,彼女の家はとても（　　　　　　）で、地下が玄関になっている。,,,,
,1)ソフト,2)ハード,3)ベスト,4)ユニーク,4
,,,,,
210,庭なら、せめて子どもが走り回れるぐらいの（　　　　　　）が欲しい。,,,,
,1)ホール,2)フロント,3)スペース,4)コーナー,3
,,,,,
211,正確に情報を（　　　　　）して、全世界に送るジャーナリストたち。,,,,
,1)キャッチ,2)リード,3)コントロール,4)チェンジ,1
,,,,,
212,（　　　　　）を守らない者は自由を拘束されるというのも、事実だ。,,,,
,1)ポイント,2)マーク,3)ジャンル,4)ルール,4
,,,,,
213,人気歌手Ｊ。来月（　　　　　）待望の新曲が発売される。,,,,
,1)ブーム,2)ファン,3)ゲスト,4)スター,2
,,,,,
214,もううんざりの雨続きと仕事の（　　　　　）を解消するには、カラオケが一番。,,,,
,1)ショック,2)レッスン,3)ストレス,4)インフレ,3
,,,,,
215,パソコン通信という新しい（　　　　　）が開発された。,,,,
,1)マスコミ,2)サイズ,3)コマーシャル,4)メディア,4
,,,,,
216,円高で日本の自動車（　　　　　）が打撃を受けている。,,,,
,1)コーナー,2)メーカー,3)ホール,4)ラベル,2
,,,,,
217,この本の（　　　　　　）は『日本語能力試験に出る文字・語彙』だ。,,,,
,1)メッセージ,2)コメント,3)ヒント,4)タイトル,4
,,,,,
218,この文章は抽象的で（　　　　　）がつかみにくい。,,,,
,1)ヒント,2)ピント,3)ポイント,4)ジャンル,3
,,,,,
219,彼女は自分の感情のまで（　　　　　）できる、とても理想的な女性だ。,,,,
,1)リード,2)ボイコット,3)オープン,4)コントロール,4
,,,,,
220,友達の誕生日。プレゼントに添えて（　　　　　）贈る。,,,,
,1)メッセージ,2)レギュラー,3)レッスン,4)コーナー,1
,,,,,
221,早く、言葉の（　　　　　）が使い分けられるようになりたい。,,,,
,1)ブーム,2)ショック,3)サイクル,4)ニュアンス,4
,,,,,
222,駅の近くにまた新しいホテルが（　　　　　）した。,,,,
,1)オープン,2)オーバー,3)リード,4)チェンジ,1
,,,,,
223,貴重品をホテルの（　　　　　）にあずける。,,,,
,1)ホール,2)フロント,3)バック,4)コーナー,2
,,,,,
224,どんな（　　　　　）の本が好きですか？,,,,
,1)ファイル,2)サイクル,3)センス,4)ジャンル,4
,,,,,
225,事故で息子を亡くし、（　　　　　）のあまり母親は倒れてしまった。,,,,
,1)ムード,2)インフレ,3)ショック,4)ボイコット,3
,,,,,
226,結果よりも過程が大事。何事にも（　　　　　）をつくす。,,,,
,1)ソフト,2)ゲスト,3)ベスト,4)ブーム,3
,,,,,
227,不況が続き、賃金を（　　　　　）した会社もあるという。,,,,
,1)カット,2)ボイコット,3)リード,4)オーバー,1
,,,,,
228,気持ちを穏やかにしてくれるこの曲の（　　　　　）が好きだ。,,,,
,1)デッサン,2)レッスン,3)メロディー,4)データ,3
,,,,,
229,次から次に仕事が入ってきて、電話も一度に何本もかかってくるし、もう忙しくて（　　　　　）が回りそうだ。,,,,
,1)て,2)あし,3)め,4)みみ,3
,,,,,
230,不況が続き、経営不振という理由で、会社を（　　　　　）になった人もいるそうだ。,,,,
,1)かお,2)はな,3)あし,4)くび,4
,,,,,
231,建築工事の業者が（　　　　）を抜いたせいか、このビルはあちこちで雨漏りがする。,,,,
,1)て,2)あし,3)こし,4)かた,1
,,,,,
232,わたしのうちは学校から（　　　　　）の先のところにあります。,,,,
,1)てとあし,2)めとはな,3)めとくち,4)めとみみ,2
,,,,,
233,毎日、一生懸命勉強したおかげで、成績優秀な彼女と（　　　　）を並べるまでになった。,,,,
,1)あたま,2)かた,3)こし,4)あし,2
,,,,,
234,勉強もしないで試験に合格しようなんて、（　　　　　）がいい話だ。,,,,
,1)ねこ,2)うま,3)むし,4)あじ,3
,,,,,
235,相手の気持ちも考えて、なるべく（　　　　　）が立たないように、言葉には十分気をつける。,,,,
,1)うで,2)かお,3)かど,4)ゆび,3
,,,,,
236,試験の当日にかぜで熱が出てしまって、せっかくの努力が（　　　　　）となってしまった。,,,,
,1)上の空,2)猫の額,3)スズメの涙,4)水の泡,4
,,,,,
237,授業中は一生懸命、先生の話に（　　　　　）をかたむける。,,,,
,1)くび,2)みみ,3)かお,4)はな,2
,,,,,
238,山田さんのご主人は、ほんとうにていねいで、だれに対しても（　　　　　）が低い。,,,,
,1)はな,2)かた,3)あし,4)こし,4
,,,,,
239,一人でやりますと言ってしまったので、今更、（　　　　　）助けてほしいとは言えない。,,,,
,1)けむたくて,2)せつなくて,3)きまりわるくて,4)ばかばかしくて,3
,,,,,
240,祭の日には色とりどりの（　　　　　）民族衣装を身につけた女達が大勢集まった。,,,,
,1)きらびやかな,2)きよらかな,3)だらしない,4)みすぼらしい,1
,,,,,
241,映画スターには（　　　　　）個性を持っている人が多い。,,,,
,1)強烈な,2)勤勉な,3)簡素な,4)温和な,1
,,,,,
242,救援隊がくるまで、１枚のチョコレートと雨水で（　　　　　）生きのびることができた。,,,,
,1)あえて,2)しいて,3)かろうじて,4)つとめて,3
,,,,,
243,オフィスに（　　　　　）顔を出していれば、仲良くなって契約がとれるかも知れないよ。,,,,
,1)ぺこぺこ,2)ぶらぶた,3)ちゃくちゃく,4)ちょくちょく,4
,,,,,
244,ちょっと（　　　　）をもらうと問題がすんなりとけることがあります。,,,,
,1)ヒント,2)ベスト,3)ゲスト,4)パート,1
,,,,,
245,（　　　　　）が早いですね。もう来週の旅行の準備をしてしまったんですか。,,,,
,1)手,2)足,3)耳,4)気,4
,,,,,
246,いくらけんかをしても、人間関係を（　　　　　）しまうようなことを言ってはいけない。,,,,
,1)つくろって,2)うるおって,3)そこなって,4)やしなって,3
,,,,,
247,小さな会社をはじめたが、経費が（　　　　　）ばかりでなかなか経営が軌道に乗らない。,,,,
,1)かさむ,2)からむ,3)いどむ,4)たるむ,1
,,,,,
248,スピード違反の（　　　　　）月間だそうで、この間から2度も捕まってしまった。,,,,
,1)取り組み,2)取り調べ,3)取り扱い,4)取り締まり,4
,,,,,
249,部長は結婚の仲人を快く（　　　　　）してくれた。,,,,
,1)了承,2)了解,3)承諾,4)承認,3
,,,,,
250,来月末までに新しいビルへの（　　　　　）ができます。,,,,
,1)異動,2)移転,3)移住,4)異郷,2
,,,,,
251,私の理論を（　　　　　）に写すための方針は既に考えてあります。,,,,
,1)実現,2)実質,3)実施,4)実行,1
,,,,,
252,彼は多額の財産を相続することを（　　　　　）したそうだ。,,,,
,1)廃止,2)廃棄,3)廃棄,4)放棄,4
,,,,,
253,彼は自分の研究論文が認められないので学会を（　　　　　）してしまった。,,,,
,1)脱退,2)脱線,3)後退,4)辞退,1
,,,,,
254,新しい機械の説明を聞いたが、何度聞いても（　　　　　　）よくわからない。,,,,
,1)たやすくて,2)ややこしくて,3)なやましくて,4)ものたりなくて,2
,,,,,
255,彼は会議ではいつも（　　　　　）発言するが、実行が伴わないからあまり信頼されていない。,,,,
,1)盛大に,2)頑固に,3)活発に,4)壮大に,3
,,,,,
256,王女の結婚式が長い歴史のある教会で（　　　　　）行われた。,,,,
,1)おごそかに,2)すこやかに,3)しとやかに,4)おろそかに,1
,,,,,
257,その洋服は少し大きすぎないか。なんだか（　　　　　　）した感じがするよ。,,,,
,1)だぶだぶ,2)ずるずる,3)ふらふら,4)ながなが,1
,,,,,
258,人前に出ると（　　　　　）してしまうから、営業の仕事なんてとうてい無理だよ。,,,,
,1)どうどう,2)おどおど,3)いやいや,4)まちまち,2
,,,,,
259,宇宙ロケットで飛び立った飛行士から地球への（　　　　　）が送られてきました。,,,,
,1)コマーシャル,2)メッセージ,3)コメント,4)モニター,2
,,,,,
260,盗んですぐ中古品店に持ち込んだ機械の製造番号から（　　　　　）がついたらしいですよ。,,,,
,1)鼻,2)足,3)目,4)気,2
,,,,,
261,異常な悪臭がしたので、鼻を（　　　　　）逃げた。,,,,
,1)つまんで,2)つんで,3)つねって,4)つまって,1
,,,,,
262,他人の幸せや昇進を（　　　　　）のは見苦しい。,,,,
,1)にじむ,2)はげむ,3)ねたむ,4)うながす,3
,,,,,
263,一度口に出して言ってしまったことを、いまさら（　　　　　　）と思っても無理だよ。,,,,
,1)取り除こう,2)取り消そう,3)取り戻そう,4)取り替えよう,2
,,,,,
264,反対が多いのに、政府はその議案を（　　　　　　）採決した。,,,,
,1)強制,2)無断,3)強硬,4)強行,4
,,,,,
265,引っ越し荷物が次から次に（　　　　　　）良くトラックに載せられていく。,,,,
,1)手配,2)手口,3)手分け,4)手際,4
,,,,,
266,会社経営の（　　　　　）が明らかになるにつれ、負債総額が１０億円以上になることがわかった。,,,,
,1)態勢,2)実態,3)事態,4)情勢,2
,,,,,
267,洪水で不通になった道路の（　　　　　）作業がなかなかはかどらない模様です。,,,,
,1)回復,2)復活,3)復旧,4)復興,3
,,,,,
268,彼は（　　　　　）な作品を次々発表して批評家の注目をひいた。,,,,
,1)独占的,2)独創的,3)独裁的,4)独自的,2
,,,,,
269,梅雨になると曇りや雨の日が多く、（　　　　　）日が続く。,,,,
,1)わずらわしい,2)けがらわしい,3)ややこしい,4)うっとうしい,4
,,,,,
270,この家は骨組みが（　　　　　）だから孫の代まで大丈夫だろう。,,,,
,1)厳密,2)強硬,3)巧妙,4)頑丈,4
,,,,,
271,歌手にしても舞台俳優にしても、きょうの公演は（　　　　　　）だったと思う日はないそうだ。,,,,
,1)賢明,2)完ぺき,3)精巧,4)高尚,2
,,,,,
272,彼の自慢話を何度も聞かされて、全く（　　　　　）だよ。,,,,
,1)なにより,2)げっそり,3)うんざり,4)おおげさ,3
,,,,,
273,あんなに一生懸命勉強したのに受験に失敗して（　　　　　　）してたよ。,,,,
,1)がっしり,2)がっちり,3)がっくり,4)びっしょり,3
,,,,,
274,毎日の（　　　　　）の積み重ねがノイローゼの原因になります。,,,,
,1)ストレス,2)ストライキ,3)ボイコット,4)インフレ,1
,,,,,
275,甘いものに（　　　　　）がなくて、つい食べてしまうんですよ。,,,,
,1)手,2)足,3)目,4)口,3
,,,,,
276,もう（　　　　　）も仕方がない。やるだけやってあきらめよう。,,,,
,1)といで,2)すすいで,3)ゆらいで,4)もがいて,4
,,,,,
277,晴れた日に干したふとんをパンパンと（　　　　　　）気持ちがいい。,,,,
,1)つつく,2)はたく,3)はじく,4)はたす,2
,,,,,
278,この机はわざわざ注文してイタリアから（　　　　　）もらったものだ。,,,,
,1)取り立てて,2)取り次いで,3)取り寄せて,4)取り付けて,3
,,,,,
279,会社の備品を買いたいときは、あらかじめ（　　　　　）してください。,,,,
,1)申告,2)要請,3)申請,4)要求,3
,,,,,
280,会社を成長させるために、古い組織の（　　　　　　）と管理職の若返りが求められている。,,,,
,1)確信,2)変形,3)革新,4)革命,3
,,,,,
281,宗教の違う民族との（　　　　　）は受け入れられないと主張して戦争を続けている。,,,,
,1)共存,2)共同,3)共有,4)共和,1
,,,,,
282,履歴書に書かれたこれまでの（　　　　　）が素晴らしいので即座に採用が決まった。,,,,
,1)経過,2)経緯,3)過程,4)経歴,4
,,,,,
283,国際婦人会議に出席して婦人解放運動に対する（　　　　　）を新たにした。,,,,
,1)認識,2)意識,3)常識,4)標識,1
,,,,,
284,開放政策により中国の経済は（　　　　　）発展を遂げつつある。,,,,
,1)ふさわしい,2)おびただしい,3)めざましい,4)なだかい,3
,,,,,
285,私の妻は（　　　　　）だから、毎日、家計簿と日記をつけている。,,,,
,1)頑固,2)慎重,3)きちょうめん,4)おくびょう,3
,,,,,
286,このソファーに４人座ると、ちょっと（　　　　　）じゃないかな。,,,,
,1)こっけい,2)憂うつ,3)きゃしゃ,4)窮屈,4
,,,,,
287,あやふやな言い方をするより、（　　　　　　）断ったほうがずっと親切だよ。,,,,
,1)きっぱり,2)くっきり,3)まるっきり,4)てっきり,1
,,,,,
288,あの人は（　　　　　）した人だから、きちっと誤れば、いつまでも怒ったりしないんだよ。,,,,
,1)あっさり,2)こうこうと,3)すんなり,4)まるまる,1
,,,,,
289,私たちは（　　　　　）通して世界中の情報を手に入れることができるようになりました。,,,,
,1)ビジネス,2)メディア,3)テレックス,4)コメント,2
,,,,,
290,旅行でお金を使い過ぎて（　　　　　）が出てしまった。,,,,
,1)手,2)足,3)目,4)顎,2
,,,,,
291,国連の重い任務を（　　　　　）、戦争をしている国に赴いた。,,,,
,1)かばって,2)そむいて,3)になって,4)うながして,3
,,,,,
292,子供をそんなに（　　　　　）と危ないですよ、ゆっくり行きましょう。,,,,
,1)あかす,2)おかす,3)かわす,4)せかす,4
,,,,,
293,人気スターの車が到着すると、どっとファンが（　　　　　）負傷者が出てしまった。,,,,
,1)押し込んで,2)押し寄せて,3)押し出して,4)押し入れて,2
,,,,,
294,地域を（　　　　　）するために必要な多額の資金は税金だけではまかなえない。,,,,
,1)開発,2)開拓,3)開放,4)打開,1
,,,,,
295,大統領暗殺のニュースが流れると、国民の間に大きな（　　　　　）が走った。,,,,
,1)攻撃,2)衝撃,3)打撃,4)衝突,2
,,,,,
296,味方の失敗で、試合はにわかに（　　　　　）不利に陥ってしまった。,,,,
,1)形勢,2)形成,3)形態,4)体制,1
,,,,,
297,（　　　　　）を転換すれば、もう少しおもしろい企画が出せるはずだよ。,,,,
,1)思想,2)空想,3)発想,4)愛想,3
,,,,,
298,海外に駐在している彼の一時帰国する日が（　　　　　）。,,,,
,1)このましい,2)まちどうしい,3)のぞましい,4)せつない,2
,,,,,
299,携帯電話の料金は高いから（　　　　　）用件があるときだけかけるようにしている。,,,,
,1)特急の,2)早急の,3)緊急の,4)応急の,3
,,,,,
300,先日、見合いをした相手から（　　　　　）断りの電話があった。,,,,
,1)婉曲に,2)円満に,3)円滑に,4)遠慮に,1
,,,,,
301,すがすがしい感じの青年が（　　　　　）立って老人に席をゆずった。,,,,
,1)ひょっと,2)さっと,3)ぐっと,4)ずらっと,2
,,,,,
302,（　　　　　）より問題になっておりましたゴミ処理場建設地について話し合いたいと思います。,,,,
,1)かねて,2)かつて,3)いたって,4)はるか,1
,,,,,
303,今日の午後は集会がありますから、次の（　　　　　）が鳴ったら講堂に集まってください。,,,,
,1)キャッチ,2)チェンジ,3)チャイム,4)チャンネル,3
,,,,,
304,あの人は（　　　　　）がきくから、いっしょに買いに行っていただいたらどうですか。,,,,
,1)手,2)目,3)頭,4)口,2
,,,,,
305,部下を（　　　　　）よりおだてた方が仕事がうまくいきますよ。,,,,
,1)まかす,2)けなす,3)けとばす,4)ごまかす,2
,,,,,
306,秋は夜が長くなるので、読書に（　　　　　）季節だと言われています。,,,,
,1)したう,2)したしむ,3)つつしむ,4)いとなむ,2
,,,,,
307,私たちには古くから伝わる伝統芸能を（　　　　　）いく義務がある。,,,,
,1)受け継いで,2)受け付けて,3)受け止めて,4)受け入れて,1
,,,,,
308,全く彼の疲れを知らないエネルギーには（　　　　　）されてしまうよ。,,,,
,1)圧縮,2)圧倒,3)圧迫,4)抑圧,2
,,,,,
309,根気よく障害を（　　　　　）する努力を重ねて、協定を結ぶことができました。,,,,
,1)解除,2)削除,3)排除,4)除外,3
,,,,,
310,家が狭いので古いものはどんどん（　　　　　）しないと大変なことになる。,,,,
,1)処置,2)処分,3)処罰,4)処理,2
,,,,,
311,私のかわりに彼にこの件の最終的な決定をする（　　　　　）を与えてあります。,,,,
,1)権威,2)権限,3)権利,4)権力,2
,,,,,
312,新しいコンピューターを導入したので仕事の（　　　　　）ぐんをアップした。,,,,
,1)確率,2)比率,3)引率,4)能率,4
,,,,,
313,昔、このあたりに（　　　　　　）金持ちがいて、貧しい人達に食べ物を配っていたそうだ。,,,,
,1)よくふかい,2)なさけない,3)なさけぶかい,4)こころよい,3
,,,,,
314,集団で動くときには、人に迷惑をかけるような（　　　　　）行動をしてはならない。,,,,
,1)軽快な,2)軽率な,3)気軽な,4)手軽な,2
,,,,,
315,（　　　　　）話ばかりするので、もう誰も耳を貸そうとしない。,,,,
,1)ろくな,2)うつろな,3)いいかげんな,4)ぞんざいな,3
,,,,,
316,避難訓練を行いますから非常ベルが鳴ったら（　　　　　）外へ出てください。,,,,
,1)適宜,2)とっさに,3)突如,4)すみやかに,4
,,,,,
317,（　　　　　）として、銀行強盗のグループは車で逃走中の模様です。,,,,
,1)漠然,2)呆然,3)依然,4)断念,3
,,,,,
318,社員研修の（　　　　　）が良かったので明日からが楽しみだ。,,,,
,1)ブーム,2)フォーム,3)ポーズ,4)ムード,4
,,,,,
319,あの若い社員に社長はずいぶん（　　　　　）を入れているらしいよ。,,,,
,1)手,2)目,3)耳,4)肩,4
,,,,,
320,敵を（　　　　　）ためには、まず味方をだませと言う言葉があります。,,,,
,1)うつむく,2)あざむく,3)おもむく,4)つらぬく,2
,,,,,
321,急速なコンピューターの普及は電子部品会社に大きな利益を（　　　　　　）た。,,,,
,1)もてなした,2)もたらした,3)もよおした,4)みなした,2
,,,,,
322,視聴率が低下したので1年続いたテレビ番組を（　　　　　）。,,,,
,1)打ち明けた,2)打ち切った,3)打ち消した,4)打ち込んだ,2
,,,,,
323,この文章は作者が何を言いたいのか、（　　　　　）していることがはっきりしない。,,,,
,1)意欲,2)意向,3)意図,4)意識,3
,,,,,
324,このたび施行された新制度の（　　　　　）を説明させていただきます。,,,,
,1)概論,2)概説,3)概略,4)概念,3
,,,,,
325,わが社も東南アジアへの（　　　　　）を計画している。,,,,
,1)進展,2)進呈,3)進出,4)進行,3
,,,,,
326,カルシウムが（　　　　　　）すると頭の働きが悪くなるそうです。,,,,
,1)窮乏,2)欠乏,3)不十分,4)貧弱,2
,,,,,
327,部族によっては信じられないような奇妙な（　　　　　）を受け継いでいる。,,,,
,1)風習,2)風俗,3)風土,4)風景,1
,,,,,
328,イタリアで音楽の勉強をするという計画は父の突然の死により（　　　　　）夢となってしまった。,,,,
,1)たやすい,2)もろい,3)けむたい,4)はかない,4
,,,,,
329,自らが選んだのなら、誰にも会わない（　　　　　　）生活が必ずしも不幸とは言えない。,,,,
,1)孤独な,2)固有な,3)個別な,4)独自な,1
,,,,,
330,旅行先で出会った幼い子供の（　　　　　　）目が忘れられない。,,,,
,1)こまやかな,2)あざやかな,3)なごやかな,4)つぶらな,4
,,,,,
331,彼は何をきいても（　　　　　）答えてくれる天才的な頭脳の持ち主だ。,,,,
,1)即座に,2)不意に,3)ひょっと,4)ちらっと,1
,,,,,
332,私が（　　　　　）がんばっても、彼にはとうてい追い付けない。,,,,
,1)いかに,2)むやみに,3)いやに,4)やけに,1
,,,,,
333,新しい原子力発電所の原子炉は（　　　　　）が多くてなかなか役に立たない。,,,,
,1)サイクル,2)ファイト,3)トラブル,4)アクセル,3
,,,,,
334,あの人は（　　　　　）が肥えているから、どんなもてなしをしたらいいか悩むよ。,,,,
,1)目,2)体,3)耳,4)舌,4
,,,,,
335,近年の不況と円高は、輸出関連企業の経営を（　　　　　　）いる。,,,,
,1)おだてて,2)おびやかして,3)おどして,4)ひやかして,2
,,,,,
336,彼は悲しみの中で、なくなった母に（　　　　　　）歌を作曲した。,,,,
,1)さえぎる,2)さえずる,3)ささげる,4)さずける,3
,,,,,
337,学校からの帰宅途中、駅前の本屋に（　　　　　　）のが何よりの楽しみでした。,,,,
,1)立ち上がる,2)立ち止まる,3)立ち寄る,4)立ち去る,3
,,,,,
338,航空会社の社員募集があったのですぐに（　　　　　　）した。,,,,
,1)応募,2)応接,3)応対,4)会見,1
,,,,,
339,あなたの主張は時代（　　　　　　）もはなはだしいと思います。,,,,
,1)格差,2)錯誤,3)誤差,4)差別,2
,,,,,
340,平和的解決の（　　　　　　）を帯びて、大使は現地に赴いた。,,,,
,1)運命,2)任命,3)宿命,4)使命,4
,,,,,
341,戦後５０年たって、当時の秘密資料が続々（　　　　　　）されはじめました。,,,,
,1)公然,2)公開,3)公認,4)公表,4
,,,,,
342,営業（　　　　　）になるので入り口に車を止めないでください。,,,,
,1)妨害,2)迫害,3)被害,4)災害,1
,,,,,
343,建設現場で働いているから性格は（　　　　　）けれど、とても優しい父です。,,,,
,1)あらっぽい,2)あくどい,3)すばしこい,4)すばやい,1
,,,,,
344,契約の（　　　　　）内容については後日担当者がご説明にまいりますのでよろしくお願いします。,,,,
,1)詳細な,2)相応な,3)正当な,4)精密な,1
,,,,,
345,社内で誰も知らないと思うけれど、あの人（　　　　　　）株でもうけているらしいわよ。,,,,
,1)おおげさに,2)ひそかに,3)こまやかに,4)おおはばに,2
,,,,,
346,学校の成績が悪いからといって、（　　　　　）将来の見通しが暗いとは言えない。,,,,
,1)もろに,2)てんで,3)ろくに,4)一概に,4
,,,,,
347,まだもう少し入院が必要らしいが、手術後の経過は（　　　　　　）悪くないらしいよ。,,,,
,1)さほど,2)よほど,3)若干,4)少々,1
,,,,,
348,指揮者がうまく（　　　　　）してくださるので合唱団の実力以上の公演ができた。,,,,
,1)ベース,2)ソフト,3)ハード,4)リード,4
,,,,,
349,あの人は取引先が倒産したせいで（　　　　　　）が回らなくなっているらしいよ。,,,,
,1)手,2)頭,3)首,4)目,3
,,,,,
350,（　　　　　　）お世辞をいくら言ってもだめなものはだめです。,,,,
,1)あつらえた,2)あやまった,3)ありふれた,4)あらたまった,3
,,,,,
351,最近、競馬を楽しむ女性が多くなったが、どの馬が１位になるか（　　　　　　）のは難しい。,,,,
,1)あてる,2)あせる,3)はえる,4)さえる,1
,,,,,
352,忘れ物をしたので（　　　　　）として踏切事故にあったようです。,,,,
,1)引き起こそう,2)引き止めよう,3)引き返そう,4)引き取ろう,3
,,,,,
353,前回出版したときの内容に少し手を加えて、（　　　　　　）版として出版しようと思います。,,,,
,1)改訂,2)改善,3)改良,4)改正,1
,,,,,
354,クイズ番組に出演して賞金１０万円を（　　　　　）した。,,,,
,1)獲得,2)捕虜,3)確保,4)収穫,1
,,,,,
355,（　　　　　）の自由が保障されているからと言って、何でも報道していいわけではない。,,,,
,1)弁論,2)世論,3)言論,4)理論,3
,,,,,
356,我が社も海外進出をすることになり、英会話能力の必要性を（　　　　　）している。,,,,
,1)直感,2)痛感,3)反感,4)共感,2
,,,,,
357,被害にあった地域に物資を（　　　　　　）する経路があちこち普通になっている。,,,,
,1)補給,2)補足,3)補償,4)補充,1
,,,,,
358,冬に、（　　　　　　）スープなんてとても飲めない。,,,,
,1)あくどい,2)みにくい,3)ぬるい,4)きまりわるい,3
,,,,,
359,病気で１か月入院すると、健康のありがたさを（　　　　　　）感じるようになった。,,,,
,1)手近に,2)痛切に,3)陰気に,4)安易に,2
,,,,,
360,最近、放火が多いので（　　　　　）人物を見かけたら警察に連絡してください。,,,,
,1)不審な,2)不振な,3)不明な,4)不良な,1
,,,,,
361,忙しくて料理ができないから、最近は（　　　　　）外食ですませている。,,,,
,1)もろに,2)もっぱら,3)ことごとく,4)まるごと,2
,,,,,
362,まだ全員集まっていないようですが、（　　　　　）きょうの日程の説明を始めたいと思います。,,,,
,1)おのずから,2)もしかして,3)ことによると,4)とりあえず,4
,,,,,
363,（　　　　　　）風な感じの男性だったのでつい信用してだまされてしまった。,,,,
,1)ナンセンス,2)エレガント,3)インテリ,4)シック,3
,,,,,
364,子供がいうことをきかないので（　　　　　　）を焼いています。,,,,
,1)手,2)胸,3)胃,4)顔,1
,,,,,
365,彼はスタイルのも顔もいいし、その上仕事ができるんだから（　　　　　　）当然だよね。,,,,
,1)もうけて,2)もてて,3)もれて,4)もめて,2
,,,,,
366,若い人を育てようと思ったら、失敗をひとつひとつ（　　　　　　）はいけない。,,,,
,1)とがめて,2)のがれて,3)となえて,4)なだめて,1
,,,,,
367,体の調子が悪いので、今回のマラソン大会に参加するのは（　　　　　　）と思います。,,,,
,1)見合わせよう,2)見落とそう,3)見渡そう,4)見逃そう,1
,,,,,
368,あのあたりは交通量が多いので、今、（　　　　　　）工事のために交通規制をしているよ。,,,,
,1)拡散,2)拡張,3)拡充,4)拡大,2
,,,,,
369,国自体が財政的（　　　　　　）に直面している。,,,,
,1)危害,2)危険,3)危機,4)禁物,3
,,,,,
370,今、国会で予算案を（　　　　　　）しているところです。,,,,
,1)審議,2)論議,3)討議,4)協議,1
,,,,,
371,あとで後悔しないように、職業の（　　　　　　）は慎重にしたほうがいいよ。,,,,
,1)採択,2)採決,3)選考,4)選択,4
,,,,,
372,姉は、外出するとき（　　　　　　）が必要な障害者を助ける奉仕活動をしている。,,,,
,1)保護,2)看護,3)介護,4)養護,3
,,,,,
373,おもしろくなさようなところを見ると、この仕事は彼には（　　　　　　）のかも知れない。,,,,
,1)ものたりない,2)おっかない,3)いやらしい,4)みぐるしい,1
,,,,,
374,（　　　　　　）市民の一人ですと言いながら、裏で業者から多額の現金を受け取る議員を許せない。,,,,
,1)清純な,2)善良な,3)賢明な,4)明瞭な,2
,,,,,
375,北海道の開拓をさせられた人達は、寒さの中で食べ物もなく、（　　　　　　）生活を強いられた。,,,,
,1)冷淡な,2)冷酷な,3)貧弱な,4)悲惨な,4
,,,,,
376,こんなに客が少なくなってしまっては、（　　　　　　）商売をやめたほうがましだ。,,,,
,1)いっそ,2)ずばり,3)きちっと,4)ちゃんと,1
,,,,,
377,彼が（　　　　　　）おいしそうに食べるので、私もつい食べ過ぎてしまった。,,,,
,1)いかにも,2)まことに,3)まさしく,4)はなはだ,1
,,,,,
378,その関係の書類ならひとつにまとめて（　　　　　）に入れてあります。,,,,
,1)ファイル,2)タイトル,3)カルテ,4)データ,1
,,,,,
379,たくさんの女子社員の中から彼女を選ぶなんて君は（　　　　　　）が高いね。,,,,
,1)鼻,2)目,3)頭,4)足,2
,,,,,
380,旅行に出る前の晩にはしっかり準備を（　　　　　）から寝る。,,,,
,1)おとろえて,2)ととのえて,3)とどこおって,4)しなびて,2
,,,,,
381,久し振りに郷里に帰ったら、すっかり駅が新しくなっていて（　　　　　）しまった。,,,,
,1)ふくれて,2)まぎれて,3)むらがって,4)まごついて,4
,,,,,
382,この部屋なら学生には（　　　　　）ないと思いますよ。,,,,
,1)申し込み,2)申し訳,3)申し分,4)申出,3
,,,,,
383,この作家は短い文の中に要点がきちんとまとめられた（　　　　　）で美しい文章を書きます。,,,,
,1)簡易,2)簡潔,3)簡素,4)簡単,2
,,,,,
384,時折、（　　　　　　）に立ち返って、平和運動を見直すことが肝心です。,,,,
,1)観点,2)視点,3)原点,4)頂点,3
,,,,,
385,他店に（　　　　　）して売上をあげるためには営業時間の延長が不可欠です。,,,,
,1)反抗,2)抵抗,3)対抗,4)抗争,3
,,,,,
386,（　　　　　）の運用をあやまって、会社を倒産させてしまった。,,,,
,1)資産,2)資本,3)資源,4)資金,4
,,,,,
387,判決に（　　　　　）があれば、上級の裁判所に訴えることができる。,,,,
,1)不振,2)不審,3)不正,4)不服,4
,,,,,
